review_id,business_id
TQwfycO0D98TPOQsdnR-aA,pym7c6ZFEtmoH16xN2ApBg
SL_OIQlHNpEmM0d6-JoVHA,cbsi6TU7ojJ_exZSD-zv9w
Ws1qBFGyxa-vnkUUnTd7uw,iAP8eZ847uCHLS-r81jUFg
wB8G76evnR9UsZXNCKeltg,fBCv5Euudl9VieR870gwNg
TI7f_5wqqH0W5sNpMjFPYA,ORL4JE6tz3rJxVqkdKfegA
MB53hHzv_IMAcLcQsLbReg,MMRRS6YhVRx_iN5-JhMRYg
1OHCr1gCdiX-7935SlY_4Q,TfcpJBiFNnDaochnmp4M2Q
wUpu-ngqm_1r3WtHHFSYSQ,1PYqegX1SruVbkCsRF-4lA
3LaMOJnAAPskMOw05w3jHQ,Wk21f0DAM7uj3DaJ_rMI-Q
uYPGvvG2W5h917acrQzjWQ,54uh_sLGSRv_XgCz7jkH-g
qoSs0cwMS_RWkoK-4o-ykg,ncxN9II-MeXRudUrE3GVsA
rkDzWtbZ2_en8HZDCUbF1Q,9OG5YkX1g2GReZM0AskizA
hu_uXk3gn3XwUu6SnKOsLw,cXSyVvOr9YRN9diDkaWs0Q
ggBmY_RyN8dNC2HQVyceVQ,Fc_8eLlcq5yy4DzrEeqEaQ
7JIIb3k0SkjirS_K1kVPTA,OHzX-ZD9qyoeoxR8Z0dlIA
u6EW2edED7ZfbZAw7lcYYQ,bjhCtlYHrkgA5Ku8l-rB3g
gZNQh4RQMU12bgQeBD9Y8w,97RQWFsvn-DhpfR7cWUrMQ
NpZje24sgYDYw3vbnzioKA,lk9IwjZXqUMqqOhM774DtQ
ZWpJSXuUDFnw8_NZh6JqYA,lwdkX7KcibM4mDqpDfK7JA
6HIV-R2kkhix5xN_A_ekkw,zVlhs7BVaouutt-rles-YA
5cOpGZhbkyd_2XeBTLr56w,UuWNE12-HI-4UPilREGX5g
Kz4QGwHR4MgVbeGA2506Iw,oHAAlU_Yts_avncJK0hJpw
QTEMDlK5r81Z9i5tY-mzFA,sdWuLh-auc0nC2Jy6_26AQ
Et9FXoC320ccul38TKmDVg,ehnMcJZlx29XMroxMd3-mQ
jIqlS4Be8KB9LxKMvBF2gQ,UCMSWPqzXjd7QHq7v8PJjQ
y5x48YuKPgQKRBjUCsHTnA,VZfc50XVwgdCecH4YbGNFg
FWjOyCaj4Suiqj8Rg8rdUQ,B2wSy1zQCdZgDXOkhAKGDQ
T0_6TV24Zp-VYgWPoYwjHA,kKPJLiHIr9Gd9sYs3GhxDQ
UHDUXwG_VOlxnSgnrbGerA,sWCCxY1-9B1FGlSVeQvnHg
v5tuBGThz31Qywa50jL2Tg,xDqifhzRrOOYMOgOtWvyWQ
aRiDPyfxZRkn2WZvCh6mtw,K5ffo0hkwhG33BDNQrJF6A
9qX35fbJKjciv46F_O9mKA,Dv6RfXLYe1atjgz3Xf4GGw
JBwzK15fZqbRoqPtcfI1vw,1h9NXhwX4C4pXuBg7Dq7mg
KYQXzUvZ5mpvmCvPePX4EA,wzIN0IqcNOnUjwuzRoG9AA
_25g7W7KoctQSDyVH23duw,Dv6RfXLYe1atjgz3Xf4GGw
T1zOiLUzakVNKIQybQbwtg,cp3pRJJuQo0urJZm2inr_A
yRjKglMBJblTSQe2HONaWg,AWnzFqIrlkLAKTc46_zmEg
bUR41rh0qluvTTgdgEaCVg,Vnob_w_Aohf7ZDqxcJ9z2A
4hkyEGd2czNMr4Ejiutapw,C4lZdhasjZVQyDlOiXY1sA
a0f9lNODR_BQu1dIsTRFlQ,Fok0BLJP0OMxbbl3l6QmZA
Cj4SUpCNJoKIYR0Y4OMjDw,9gObo5ltOMo6UgsaXaHPWA
X-tkEiHBCVesAh2ZWopb2g,mtGTna-hyFhErb4Zma32IA
GAs-wxJPWKnPLRNeUzvcUQ,YB689VFiOlzUTBRPiauDFA
Zrep1_S6EcvYF60AH_51SA,-ui0RWrHmm4DQPFMVh2_Yw
KaTxEJgB05cNCWIvm7GubQ,TFnGJlA5l_HDdzGDkNTdTA
a5Fmk_AKuHdJRFgrmucIyw,4_W5pstoN1166TGjjPOrMg
RbdkYaxIJ6bD0ysB5yGJFQ,HfOLOAYMKNUer3eXXTLHew
e6rS0gTUmYSUdVLlhQmwQw,pe01uqQsa6raj-4HWRjgGg
uSAEY4kSF3u8ZZWX-ZYqMw,iCKF72z3fqRTF1vxdBZINQ
5x6JIL3q0UR30foWSy0giw,GBTPC53ZrG1ZBY3DT8Mbcw
2EcOmxqoM8EV2lGz_bSqwQ,XpTNCVbO5wL1DtDyKzKqfA
cQcRQDEuAfT27fdW_kT5cQ,dChRGpit9fM_kZK5pafNyA
-DjIfoNFAiT5J4kF9hXocQ,gebiRewfieSdtt17PTW6Zg
O-82THmpn2akCqYgrMEA_A,VRnJgj0IvxoksHppE78X2Q
-QMY6GJ1rHGVlOyKBHgV1g,uE40984_YDgVvPeRpFcCaQ
SZUscLQYenYn4HnxoQ7axw,VRnJgj0IvxoksHppE78X2Q
9ReS8EHpiTJtw1cpk2GkCw,GBTPC53ZrG1ZBY3DT8Mbcw
34EQgWpvduSSEC_qXPDoyQ,a1E2BPYnufFzb6YX2pplJg
EhGyhs5mnsW6lvuJZcQeVg,ompDR5sUDpoI6gnTldmneQ
BThO72XIzj6tf2hRkavttw,L5LW_wN6Z0JV_vKe2jnsBw
46kOE5ULctOGg1E70vQR4g,vD2jzpPv4iyOLKzITscGvA
h9Ux8Voooiju5eBC62nqDA,a7ZmzKZRhVjKaJBZ7zIGzg
37ABOOBTOnaVSYfipvDBOQ,VRGYwKE_Z77frm5NwLvJhw
WCUyke62gdvS8Qs7eqQ3Hw,_49FsmTfruZSTjxU4OwOsg
VIobe63lPQYn5FkKVPC45Q,Zi-F-YvyVOK0k5QD7lrLOg
0jy0KiSGxTSm1Id1er6KLQ,K8b2MQ5Az59-nzvqUfjJEQ
J8KTnbCtArCsPKynC4TwyA,34Eqv8jXgxg_EEwcsNgeeg
bc_dfXPJsnWNmla3rSMwdw,EQ-TZ2eeD_E0BHuvoaeG5Q
URe-2Zlv7RoY4Ycr9JYVWw,gebiRewfieSdtt17PTW6Zg
yMSrzyt6N5oBGYEcs2xU0g,xJyp6RLqNRv3tSu6njPKxQ
zP15Owguw8iMlGsyUIqhzA,9V0LMtO1riRw9-pUuG4NFg
af__mbNnuZExbmvFCdpBNw,vG9aD-fvsIimgo-l7u8-AA
U8uHKMJoA6ET7KFdgXPwXA,TV81bpCQ6p6o4Hau5hk-zw
8AKQkvSwbrcT6b4IB2co-w,2zocwC7qMq3LsivPn9Z-Eg
4R1TNUgx04hiO21VedTcIw,uO39--k_hrCFgZh-Bl8m8A
aUrGmiXwTec4Eh-rvxZ8JA,jmwasbZfgj3honf79qKsnA
Poy3mAHxbbXmnxpagfVZyA,n5P6-HWN3kFSYBxfVfDxEg
PG3nLxVOdeDwf7_CC6xoUw,2tg6sMQr9rrXVXmgrqBYmg
QQEwiFgpih77O1ML5luAuw,Derr7dcpu_BRwl8OwGQtyg
un8ttFRy6XqJGxGxjYfxxQ,hn3Rg2JrhQoDJBEhrpuwWg
GPqRw2bb7HEtODW4zY6WIg,W4ZEKkva9HpAdZG88juwyQ
D5n-iVulrrzf9nwz4hvLPA,1P_mGUY1PyPq7_ZabrzpBw
jR_N-WmeXvsIxTyBNEGmCA,C1D2o1VV2TDjpkG3BsdseA
XGz-c4wGIITJeTP4RT4b2g,r-kln94enJMMmCWmzbXO2g
Au_hzNqry6cPlnUGklB8QQ,pjb3xGA9ccjl49B5ERH46w
mmmzrDjUT9xhRzp8i9Q1Pw,8uF-bhJFgT4Tn6DTb27viA
yYd9mySLhy2tgtl8CCXHhg,vN6v8m4DO45Z4pp8yxxF_w
4NDQjSEN-_dS21yEjpWRuw,5JiFbBsbUdb-caBZWRyMSw
wV61Ts33LD8D_WxLbxhMkg,XwnkfMUiyH-OsJXbmbOK5g
gKWesqRgEvbiVogTyvk5Gw,MMRRS6YhVRx_iN5-JhMRYg
YAk8roi608TSsRnVw5O9nA,mcr1lAEdvGLMJhuPwI3I2A
ds6WWHxNAbwT0xEA5uyXsA,2Q1R2OhBbAQ581vK_r7NhA
lE_PvrQencyiNiJpVz8W6w,n5P6-HWN3kFSYBxfVfDxEg
NVJ7NTz0uI3uTaS43RXcqQ,VLryc6Q-JbhMdrg7L6rRww
94mgOiaDWeDJpOmGTbwfaQ,VJEzpfLs_Jnzgqh5A_FVTg
oibCz49kXAP8goFOGEUmwQ,vN6v8m4DO45Z4pp8yxxF_w
iXULcSxHIEuKBdZqpogSwA,vTMDSBF1znpniWjZ02hdEw
QYFIqpXRgpWom4NU0BCLDQ,z22hSRptt_DS0nWjsIka2A
b4GtSGD4qFzqt2cJz8uFMg,jl3oJf5M2dI3F4n4weCT-A
Qzeau5RfiFtNKGdY69DivA,AWJyivVwe3t9BO-k8D0ynQ
CzvOSoP8WTJgtkqyT4i7zA,W4ZEKkva9HpAdZG88juwyQ
Y3UfX0h9S0ZmRSkt3pNBqQ,0wQCEcpZ57TmTm6EmEDsIw
wnGWCZIS3jLu4O7894qNFQ,Zi-F-YvyVOK0k5QD7lrLOg
C3Msq-y2OacmQigWQE1mRQ,-WgD54ji0_MgHWgf9WBXrQ
hxiss6WL9YiaSA1ZFti8vA,F8yozE3NWnImNApHO347gQ
vIxuVYgQosAh0kDRpuoZLA,d_tRshM-w6S4QxE4VVi8tQ
5nfGh2u2Y4to1sXVyrc7ZQ,eaDZlSuVS0EY67Ke6pRP6Q
wu0ZCGdPaIGEpWfY9DBUDA,UmjITdXHhEF46ho6IhaGQg
lLkRGFh5LaN2uiCledOZeA,bbEXAEFr4RYHLlZ-HFssTA
jL-J_SB3JZZSjjbKa0h2gw,3VKE0_-KhU_qMYHxcyVcDg
AY6y3IpDCT3vD0edrgbP7A,EtKSTHV5Qx_Q7Aur9o4kQQ
P-CrxcEYcUIjBuoVQ-YIAA,OScd9IP5nI7Cv9HDkrXDDA
euVECYOpDtICbbTl0NQfcA,S2Ho8yLxhKAa26pBAm6rxA
d3GythM1YvTN9RJ4S1nU5Q,-6OjnX3ZdDOhHxWR60wysg
rOirsDrzAq_YbiT4WfrckA,WW8WN8J89M3U4z1xP4MhnA
fqENINqmdvTcOT8dAoaICg,11zDCUJyST50gMR4xVeAhg
o64sr8jqgop9Z8c4LUPLLQ,sece3MulAu81rJORM3qXQQ
LmwytEOYMpiMur7NoT-qVA,f32tFv4MI9L6w3H58TsVTA
dZb1JfxPjmpDP5nI9tikfg,ompDR5sUDpoI6gnTldmneQ
T5q18GoRYU7_vt-ArvWR-Q,5FuQbcHTF_I7PWJzhCMObw
QZIYjZbhcU8hTHkd4zu-_g,tCLAeZsjXFG9RumJ4Hn0Kw
NLY-ESHohB09por6GYK-bg,4FaYG9qKDpDyr68bKmaIEw
6fXcshFAKWFCfoWCd0b4LA,E-4t5Hoon6aVFTWDPz26fQ
KTiNrz_M5Olh_RDXCneWUQ,NT5S6JV5wPwKOd3s3Yh1zQ
d3GhEeLp71ydZJjq7igSsQ,xkgbgwTlkhzwo4ya_eIW-g
XYaDbPKyJAu4k2aUOIth5g,MUTTqe8uqyMdBl186RmNeA
mC8vVOCEZRWL_AMW4p-I_A,7tN8hIXdQlfc7Lf5OOyjeg
dec7nUxUVN2TfoVDGCarzw,0wQCEcpZ57TmTm6EmEDsIw
Lia53O5TTUAUitMzamXZ3w,-K0zTgGyxo-AeSkcV0IVaA
wWD0cnmUjqFUfs6BEiDwXg,1ol8rghO_5m0M5WFMv-C8Q
f8KcJWaaallKb5kwz6OJRg,4FhRbipPKfjk9absHHrfaA
dFmJJScCMZMmJJEt-I7-dg,jT8tEryYV9JznR2beI4Vtw
6CmwVgKWdNZHtNWAXUVPzw,UCMSWPqzXjd7QHq7v8PJjQ
zv9n4ZIZ9JUe1VeAVGiI0g,5pCDh3Tq3WzQau79hfJbsA
aFOU4RlMNJDQkcf5KUEp5w,lsgslT1Ho5FsFLSeCJW3fw
F7J9_AaIhHaf9vYenxuO3g,ltBBYdNzkeKdCNPDAsxwAA
ycCtbuVIBKe9j5Og2MuSdw,-ATiAtTikuGuqvaW2O6tNA
IIVwcQRXNfHLJTx6MBdl8A,UCMSWPqzXjd7QHq7v8PJjQ
bVmVp4r1D2xzEFfM2rPEzg,B6Lvq3sOYwhKxPzadDka9g
oaOUXtp8uRtBPPTGmbSaNA,Zi-F-YvyVOK0k5QD7lrLOg
9O5TrnTl7OftHl2a7bQGOg,X8k7N03buo2bBbUUfcAltQ
VmiW30T5EhnCLgqmlROMPw,JQz0_R70G3bjQ5dRqrhxKQ
y5wT82FQ1vB57MHuEElORA,iI090K0JMViyPPh7Viovrg
i632uM097RLlBQ8m6d4qIg,ORL4JE6tz3rJxVqkdKfegA
rgQX5YhiYbylslXq_OWKBg,o1XFkEB34jUry4Vk_L1xdg
hWunCtXk8Dd-MziyWo_82Q,iIn5BYcLSMv44Z6gdavuTg
lXiQy98muIjii-DH9nVzag,bb76HnMUTA-qg2UbFa9dYA
gQBhVZt_OTzClYmdjXe2Jw,P_x9fEz8efemqOIV46S0tg
TBjagVgmoRw2jsutS0JTsQ,ixPTo6Hum7nNZ7A4VPhTXg
GbngjzN7Yp-uwy4CrKuoBQ,vh6YOciEM3M4zi2FGp-b5Q
XVqGZWrpe_1atDtptQl_3w,DSGHZnDLRbR9wk-u1trRUQ
W4BAsBZjFXTN4qG2YnhgBA,hAmuto6UndVroyd_DaD-TA
50P8g1jR0nodcurylXstQw,Fbq_tc6W5uNmQNrInXpd5w
2DUxwJgRW1Ds_EN763CiQQ,ixsljpxu56VCTtayIELqUg
1DTGbCY_5JVGtarhBufxPQ,fKDV_dlDhXd7P5kZi97Kng
QTCwLQg3c5JP0Ckj0uLbKw,POIfSWO_mQ5omTzIHbQf5Q
ASIoJKVX9DO7osrS4KwjAQ,c-IgS6Pk6vMyax7Rbr38eA
9wBLIWlMnkcQmWj2fkbs3Q,cXSyVvOr9YRN9diDkaWs0Q
t0HXEO7zQBSfvGSI3RU8cA,wFES5bGDiPANW13hNHnXOQ
IUVWvBxj0WSzoRH6wcgB8w,1Efad30BdOeqqjX2d6P4sw
tiQhDzuNDvdn9vEvG56lDQ,geUiM_VTRmUz6dViO7E-jg
NSP2tmI4KerXB1FfiImfMw,bRRlWJeuPtmI3UuGhh43Wg
qzsy0arBHM7CQseAM3h9kQ,kqAa2CtPGA-QsZhhbzpzUQ
6dF42MymNwWaUngOlStVXg,ypXuDmnnPxnfP8a0qLsiEg
ig_vQRrH5NcCPJR9ZRtqSw,g10CUV0LY50kLHMn5wgS_g
3QFnjlMmHSb4uiPXQFUe1g,uVJkqQ1U9MH7hBorrwGhBg
N_AXDZgkI0MSRLt6usxyEg,hqm2zJ1WY5UaVGZ6j07NNA
uHRj--yUnedyJdF17uCDuw,Yp8gbMuCXIWJWoRvkOJcGA
YCquQDz8ravNUkZL72ZtUA,5JiFbBsbUdb-caBZWRyMSw
0wLjHPDXrJ4OKwwaKzl7BA,MbzgGsMQpGyVrUJXi_Jw0Q
VZ2Vxu8qSTHLVmLSQxUqqg,-y5vYOsyL4bSFxeOtQtYbg
vLeQf-87uPLbf2MWjUrqeg,ypXuDmnnPxnfP8a0qLsiEg
REbqtAYjEb0IRMfgBfZbQA,ICqgjbOpBD9SUtE5PQC9sA
ZLs_Dc_Gre6EN-zljVBY4g,mUIBtlWNPD7sz3rGGWQ1RA
INGNbsyo-MouZZzcxnCSGQ,WM3q-7scdPUei6fu4SJFYw
Zx3nlJf-hsgIFQyctrsvOA,oQ5CPRt0R3AzFvcjNOqB1w
Z70njy2RMGoeY2p1WsjIxg,SVSafDWg9r2Q5XEVOLPSSA
OAdpUasZpQP8_refvmrLTQ,4_W5pstoN1166TGjjPOrMg
p4__rcaNmQgh9D6x_rxi9g,B10mqANgHvL8gBteo1UhAA
-CZcMCzhkVzOYGSHvjEPwA,LqF5QiIm89Ea9wtc0cdPCA
qzZo_8-hnjAMDzTX3KX4kQ,Z1whpjCi-3RiuBPUtdK44A
3WdmIq-vZ-yicuSKb551pA,t1qF12NdW8KvCqxqbvy-Hg
J_bFsCbhya-YHCwM-hET1g,zVcqt-bFQrN6w65PZ4GGwA
HSKIp2S7IUEq0JuevdWUBg,YSJZZ1_8uHIIV4w44RSllA
ZxfXwpNu793n1sQPO9h-6w,5ruJkVZeGooUlKf4M-O6gg
Nj1TmM9cCPkgRDfeXYAhYg,-gZPRSuaHJG7PYHAGFmqdQ
Ba87pTzadbskLUgT5tZYGA,UakVMT3xrpbFB2pHdxPjnw
tpLolBuBTx_Ncx3RSf7WBw,MUTTqe8uqyMdBl186RmNeA
E3YgjFQodO8ktlIHmaA8OA,741j8hEICpMzo1N4guth2g
fMwpUJ5eKSlkTx0VRP_oNA,J-ciDDEdIHMcChGIyKZnOg
fqggUOnxS3xvUrgSyGQLxQ,p7bv1603DwdmUmb4F__cew
FhtER9SGsEYkEhRcs09rsQ,krTHKI0YOpASr4gz2CVWFw
YGT1w9dP4XMUWySZ0IZKjg,TvAgXHsAt1s2PgxA1pQa-w
1Aais50HWkP9ymU8Bl8ODQ,TDKBPcViJQDMrdUm6a9XZA
jbQ_I15KCSh9pik3o_uiwA,qHCfhWPyb1GXpzq9Wk3Vkg
moKhpiaHNxeDFlxlRPThKQ,JUlsvVAvZvGHWFfkKm0nlg
VV31G46B5knd1jnFBzPRLg,twNHYgtUkxoeFbLHxdhsOw
R3TNDNoRUiVfRgvvczy0mg,BVndHaLihEYbr76Z0CMEGw
df5HRKrItBgSZLRe5V3NEA,nYuwfmjaYdeJgZU_Q_ugaA
a6xnrofEKtsB_k2pRLVDGw,nX2105_S9lUhB5rbhC2n2w
P2RmX3ubUp_ZSQGV4zMGNQ,I0I2mkCOPTYVSLpc8A8VVw
jnRdqeDajUT6brc1SJ3F5A,CKgsvMxnFVoph6IluQevWg
iBkTk_s1DoXEOQwA9WjRxA,BjBDHqHhMXSxgyVipccznQ
wtmV2WB0ol0hHxB6q3wEXQ,B7nlRFe3EeQwAWpUpefGHA
9dYZ3NTE6wYBv359Ad9Qwg,htO_nlxkEsYHzDrtbiUxew
S-IpV4o5NaeZiMei1Asmmw,jsQQu9rVerR3OGxIa0hRQQ
2jGvFEnkM6MdOf8KgFp4pg,d_tRshM-w6S4QxE4VVi8tQ
-vrfnZpz1h_NtByBFKwX8g,cg4JFJcCxRTTMmcg9O9KtA
9U2cU9rVtnxALgkZlp5WdA,5FDt7sy-70y4_37Dh2qcbw
hVSLkhqvzAXGqJArnAg-wg,c7OfNRMIqAhtNOMEat3Rbg
ykpwH5cZ-6aXDbB1gcjDMw,3Yogz58lIto-kceF2y-THg
fDDc-mXGC9rZLYXZ8Hx89Q,OAHRMd971k-yDQwRxzgc2g
kk8oxwQZtGUD9tKGBpMdSA,knA3b_WnHUJAyrIzzL9Lrg
rtGtwHg8NE4pPvkwPdicPA,jQBPO3rYkNwIaOdQS5ktgQ
TR4_bt5dQbKgdgFKGqgWyw,NT5S6JV5wPwKOd3s3Yh1zQ
VVh-0EVusmtErARbI4-5TA,neL2xrin-uMJl5ABKyPLKA
Sfe6Zhv0pMvWAzDV8yPEKA,I5KZm-NnxYeEQsmp6nK5_w
YiYk7OPjpt94XLsNzdYBEQ,ehnMcJZlx29XMroxMd3-mQ
lp0whAURUknvRjtWsa_Oxg,encfXG_jrG1M6gX1IqrHrw
7ClhTTKdCdP_rP7dervcjg,d_tRshM-w6S4QxE4VVi8tQ
YCnvrzRDXpUUfFDen2Byhw,sdWuLh-auc0nC2Jy6_26AQ
Hqskl8xyZYYZf9RnbjoQ5g,O6hY9yenifuRXrpc4TfgsQ
n75rZ8TeASnMZy4KvXQhmQ,yJ2ZRXx01eF40eRQFqIBeQ
BslLFcAOJm8XZ9K_kWQgFA,vZsR5GS4UdbFPnsxNcdvUA
FER3y2U9ghI_xXU-PoN7fQ,H1bbYNKgk6JF9pKcBXyDXw
k7VatXVLism-cTDJE8TTUw,V7TaLZ5EB94hqRIZ1_xjGQ
qbjARwsKrcqj5bFbN3HfyA,ySSOZ_fz7wMhfjhWKzdR-w
v6WKevXoxcXTwDshVciu0w,Hpe-2Omu5-U3S2NrouHcdQ
LMjPfI3zAAgMEu3BZbTjRw,GXMXaiQYLOiIM8XUq_-luQ
ycHEv5wwMZOsNgAW8dn_Og,VRGYwKE_Z77frm5NwLvJhw
KhCdPh2wO9el07ZvXXY_pw,ICqgjbOpBD9SUtE5PQC9sA
9YXzd7f_RtPXyv354W9Q7w,aqqZT3wqqhIkuvVxNrnbLg
yDQgyCdvWVBsBML98QerAw,yFrOuce72KhvW0LpU5FY6A
Vwk33XkYwOtxHDICA0u-Ew,L-YdO_NODKXXT3bkS0nUpg
AURrbCIx0gpe1CMZJ2Bjog,lRbHFOIFuusN2WOR_ypQ_A
AySNiP2U_b7UJipXSfVhTA,GlYN-RJyL_YwxIqsSDo1ag
P8Hi4DqhGL2u__zlo5KjwQ,6kAXOzE7fqaBZINQV_-_mg
x0dvemSqhJL8M8d3zPrsZw,sr-5EY6bmp4jINhea06MjA
4clKZO4s2SnbW-RoO1Irvw,hAmuto6UndVroyd_DaD-TA
XfcvUo51Oupo5SiOmGEw3g,wI51ie-6j7y5MzxOCS4fNA
eRra7WaAUZVNt_3Kye_o6Q,qdL-EbgoA7Gq_2u4e4YvLw
xYULOAQKDzT8xF3RkIeu_w,2kWw4GEEZdSPuTc6KV_aRA
CSJrckQEuaZf2L3i2MOIgg,LqaIFNWnwmy3PInuBDpAxg
Sfi0-Zy4JqpWlOYsiMcg1g,Xsvi9wYhD7u5XrK2EKDd8w
45jt8UwpS64ULd_TLVg5yw,N5ekxQd7wGHWJJK-p9qqXw
ZF_zNylSk_tTlDs3dGCpvQ,WLLmkBjtN8mr2vWTU8aaCQ
-6gZKteyqMWSfl-K0cK35g,LfrCUDzg66jncxLvNxBnlg
Uq-uSh0Eyv7lFr1m8zSv_A,GV-e7Op4aU98xkjjoKlRhA
t2aENGfOsTac8iYa4vwnlg,GUMVStVaJfWmCIpQA4TtHg
qTDwtZQDg-TzrFbPtntxJw,kbFwcVMsHlNNXGWRZpEYhg
XjxC14UIwkQBdmsfX0wKaw,G-zzByEfv2oqjcxYmPsjtA
iMcxEfx-jy7PvecOchc46g,8K_iq2Hvqln7RggyY5L0AA
kxbQZxKfO3V9qa7I0LspHg,Zx7n8mdt8OzLRXVzolXNhQ
VrfdT9ZSHEnwAIg_5N8uAg,9dGzGbNKLMP0_wOqI5GffQ
d6X2yxUbuxHgimTveNCVuA,KAk07Tbv0UsoY-s7RYfepg
X1N8VcmM-Bwv7b2ywzCekQ,OSkLTJeSDAqdcfPGLPj81A
Px520jxe7vcVanc3wMQZJQ,BWITd9JUXP3gSi1z3Y-z8g
oAeZVIJh--jnuIYyNFiEbw,wHiPhPVuGnngEieDBMG00g
Al6N4BanclQv_WDqKSeD9A,9V0LMtO1riRw9-pUuG4NFg
56aoyXFcAFs-GxfaLp91YQ,nX2105_S9lUhB5rbhC2n2w
MDRnBztcZ_otTq19tvCR0Q,9_m_iA3VAqGBJEW5XLc-5w
vINGHTXZeyHQUeFy9zhbiA,X-BZp1KMgGzKkf_92Y3fWw
W0O7fuWWPTwPxZDgQF3BIA,pSmOH4a3HNNpYM82J5ycLA
CDShGHA0UPSedh18S5K3eg,-ikBycdroyTLDBHR9aC3HA
x-OF89Y84uXvSRbeIskdfQ,Zi-F-YvyVOK0k5QD7lrLOg
1V0bzX70ZuP7KJXIJ1dLMQ,OHzX-ZD9qyoeoxR8Z0dlIA
PGhIovwmAMhj_zFDTxad-Q,9XkgYvXhYibe85V6mNE_TQ
4NDQ8gMT4h7tVaromMiotg,NVN_23yYJDf_RAinqFICDA
A8J9cI50LfVFcRFpwvdMnA,HKLFG2qKkd5X1IyfwYlYqQ
B8sUIRgisTiHbpdw5X1wMg,7yPzOek7Af2dKWGYKpcHWA
YyiZfDz9UyOgoCy2tBAaPg,7yPzOek7Af2dKWGYKpcHWA
oHlft2Vve-A-VaB2UCeJXw,UjXH7iq8eYauQoGswkxGYw
C9BxTghVFXvCX7Vkc0JkwQ,2FnoLyEO0nq7g2Wz8x7Z5A
0u2jfhFTJ5SRqunffqYpdQ,2Cd4sRn-dI0OkoLxmTi3bg
RfJb17pTVDgei-X2FG3xZA,TQloD2_k3J67Q1J_picgfw
8izdGftq1oOKxOJtw-UAeg,ZiQiMlvgk19GrEEkN9kyRA
XAboxAN2DwxgU4tiyZM_rQ,PBtZNTQl5tRReeC8It1G7g
dk4wmHP-oih3UGg40kLWMw,dSPA4yql9vUwnYRxHiVtHA
33KcU6_Yzs9HXS_5rgIO1A,L9CKPOoI51LNnRW8B1M8CQ
Y9X_pfyN7KyuLsJREUqPPw,U3cudGMQsFqpAgpnonvYqA
n3VadK6hnAfbw1iusoIxsg,7e4Z9_qGA0Vjb8xlFC61PA
qrRqsSAp91BRMr03CMXWcQ,GgcvRnt5_z3NEC0D6vNncQ
6eTpI2aBS3EiD3se18au1Q,kkcQYuF3w5iHnHMf0EnRhQ
50Lt-rPZMc5Er87Cgx-vXg,otQS34_MymijPTdNBoBdCw
yjGMJ_U52DeGpa2-ULKIYA,pSmOH4a3HNNpYM82J5ycLA
YqUas6ZkKCFAlTNkxF7YSA,-o6bah2j6_IH9pkwANXcLA
wjUZ1kRpeJL_cCOsSCWWfQ,plobBsTtVUODb353xxFT_g
O8C9KkkHfeN24WqYFAua_Q,sdFJSq-EgmtplIwUamRwTQ
ZH2t7k7_jK3fY1pnX0nvpQ,rpZrUHxtj5JZuq76FkbNdA
zhTaIgoXSd8IViuJVKT-vA,cN8F-BmoHoS9eCqIHMtlHA
qelIX9-WkzLnZwFXl6Tu1w,xkYOPbA8AL4jcQIN3xveoQ
8bGJJrY9zhMpKqIkmKNi-w,sr-5EY6bmp4jINhea06MjA
70JqCTuqXP0c-ili3FWBOA,9gObo5ltOMo6UgsaXaHPWA
XbpqQNHTgeMNEou-bCeLYA,uqXYVxIwoEsFFjEHBlMZQA
2V_v_iC7P6hJDFjbVZy5Tw,R4eAWOt6Kz_rmo8B9FyG8g
f9erpOxUizONoTMlaGXz-A,NaA1lTPxouNLq-zFI3IOYA
gnVS5JxfXU3kMCjST299Ag,2rQFgavS-942RapZTBSBTw
MImhDsMuun3MqhHGwTiHPQ,8uF-bhJFgT4Tn6DTb27viA
3fw82i5ktg1B0LvXlL7_Ag,RMjHlAejNrLHzF4-G4uyng
6fBn6CvkFUB79zm66q5aBA,L_sXNadtVHjxMw7Yhvkj9Q
zIExkzx3TLnAKGprZY-VWg,Oun4NN-u5yiHIxDqtJnxgA
crh-tVuzDBYQ5bGDL4K_GQ,yE1raqkLX7OZsjmX3qKIKg
nWBcUhEyiZMmY8W2Bmu7fw,zDJoyeohHjEX-Pz6zQfPng
p0hyF98o6SSbCTtTcYRXBQ,Yv6HUVu7fRMnt_NtGdVQBw
JRLhN_T4EfKZsmf7R1Cj2A,I2Yt74AzSQFfyQqgN7PSEg
SamyeAUjk8KhGapNnClWNA,U8YI5k4c392EmPY7NsRZZg
qozN87Y2BTOMkKCGZSok3Q,EaTbY8HFwwF7i3SjVbHGYw
KxB9ea4oBWA2pVMU6sOY0w,vN6v8m4DO45Z4pp8yxxF_w
fA_o3cYlvIBeRhP7674MNw,hAmuto6UndVroyd_DaD-TA
eRXb4tCPrb_HFOXbKNOZPQ,zSqTndm5Alq9dW1PyzbdTA
MPn0EdladUHlxpgFjaMu7g,4RMHlggaIdNibPUJPVEd6w
0NbDgFhL0KbI6wEV2ptikA,zbvu8pRKcOQqdjqRGbncyQ
X0mGKfc6uSNYmvq5qyjP_g,ySSOZ_fz7wMhfjhWKzdR-w
